project_title,project_norm,status,snap_idx,data_timestamp,dev_count,repo_count,edges,nodes,components,giant_ratio,density,bipartite_density,avg_degree,knowledge_redundancy,bus_factor_norm,mean_repo_load,gini_repo_load,fc_attack_adaptive,dev_count_pct,repo_count_pct,edges_pct,nodes_pct,mean_repo_load_pct,knowledge_redundancy_pct,avg_degree_pct
Symbiotic,symbiotic,Healthy,6,2025-08-20 04:12:03.435866+00:00,434,16,476,450,2,0.9955555555555555,0.0047117050235090325,0.06854838709677419,2.1155555555555554,0.18331939968134428,0.020785219399538105,1.0854503464203233,0.07747039457520515,0.051111111111111114,109.87341772151899,177.77777777777777,116.38141809290954,111.38613861386139,105.33680701714468,53.836312248547614,104.48465091007877
Symbiotic,symbiotic,Healthy,7,2025-09-20 04:03:23.657570+00:00,438,16,483,454,2,0.9955947136563876,0.0046970271610701055,0.06892123287671233,2.1277533039647576,0.19023744019064195,0.018306636155606407,1.091533180778032,0.08243743073845401,0.05066079295154185,110.88607594936708,177.77777777777777,118.09290953545232,112.37623762376239,105.92711163215382,55.86796732517371,105.08708249410294
Symbiotic,symbiotic,Healthy,8,2025-10-20 05:48:43.351519+00:00,437,17,486,454,2,0.9955947136563876,0.004726201242815882,0.06541930273253466,2.140969162995595,0.20016576259138943,0.01834862385321101,1.1009174311926606,0.0900802752293578,0.05066079295154185,110.63291139240505,188.88888888888889,118.82640586797066,112.37623762376239,106.8377999728838,58.78366673178312,105.73979729220298
Uniswap,uniswap,Healthy,0,2025-01-13 00:06:13.501155+00:00,1127,269,2695,1396,67,0.8624641833810889,0.00276776452948003,0.00888960724098917,3.861031518624642,0.020928929014329852,0.012433392539964476,2.308170515097691,0.49372555505362425,0.050143266475644696,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Uniswap,uniswap,Healthy,1,2025-04-07 04:18:36.823830+00:00,1309,429,3073,1738,140,0.7836593785960875,0.0020358368230080698,0.005472246113957344,3.536248561565017,0.01396097703263502,0.012232415902140673,2.257645259938838,0.48630558670962304,0.05005753739930955,116.14906832298138,159.4795539033457,114.02597402597404,124.49856733524356,97.81102588269073,66.70660033810647,91.58818166873402
Uniswap,uniswap,Healthy,2,2025-04-30 19:56:01.133459+00:00,1311,430,3071,1741,141,0.7828834003446296,0.0020275043408795315,0.005447643375374736,3.5278575531303846,0.01434106251251163,0.012213740458015267,2.2526717557251907,0.4858001298563561,0.05054566341183228,116.3265306122449,159.85130111524165,113.9517625231911,124.7134670487106,97.59555201795172,68.52267740357107,91.3708561070504
Uniswap,uniswap,Healthy,3,2025-05-20 04:00:19.776788+00:00,1332,449,3118,1781,144,0.7849522740033689,0.0019670807335861054,0.005213453988509668,3.5014037057832677,0.01400990870258794,0.012772351615326822,2.2501878287002253,0.4848004876647656,0.05053340819764177,118.189884649512,166.91449814126395,115.69573283858998,127.57879656160458,97.487937480433,66.94039954455138,90.68570636870949
Uniswap,uniswap,Healthy,4,2025-06-20 04:00:14.727978+00:00,1356,468,3168,1824,151,0.78125,0.0019054768022634754,0.004992058089403222,3.473684210526316,0.013439324112885266,0.012546125461254613,2.2464944649446497,0.4850201957998555,0.05043859649122807,120.31943212067435,173.97769516728624,117.55102040816328,130.65902578796562,97.32792487601677,64.21410337663949,89.96777658431793
Uniswap,uniswap,Healthy,5,2025-07-23 17:38:13.011985+00:00,1575,625,3553,2200,223,0.7227272727272728,0.0014688494770350158,0.0036093968253968255,3.23,0.010829388325002987,0.014612452350698857,2.163913595933926,0.47363946276135765,0.05,139.75155279503107,232.3420074349442,131.83673469387756,157.59312320916905,93.75016194773377,51.743633501686595,83.65640074211503
Uniswap,uniswap,Healthy,6,2025-08-20 04:12:03.435866+00:00,1602,643,3575,2245,237,0.7131403118040089,0.0014192759509148872,0.0034705840094904697,3.1848552338530065,0.010582807198703683,0.014990630855715179,2.1392879450343534,0.47029001034937107,0.05033407572383074,142.14729370008874,239.0334572490706,132.6530612244898,160.81661891117477,92.68327149321594,50.565450298282,82.48715967456025
Uniswap,uniswap,Healthy,7,2025-09-20 04:03:23.657570+00:00,1711,703,3730,2414,276,0.6876553438276719,0.0012806906527779828,0.003101012359986798,3.0903065451532727,0.009709236031848022,0.014619883040935672,2.0883040935672517,0.4621591082157929,0.050124275062137534,151.8189884649512,261.3382899628253,138.40445269016698,172.92263610315186,90.47442898640729,46.391461432164995,80.03836617873782
Uniswap,uniswap,Healthy,8,2025-10-20 05:48:43.351519+00:00,1773,746,3850,2519,294,0.6812227074235808,0.0012139668621731394,0.00291080536313998,3.056768558951965,0.009506015102623387,0.015237020316027089,2.079571106094808,0.46000150080706664,0.0500198491464867,157.32031943212067,277.32342007434943,142.85714285714286,180.44412607449857,90.09607793238762,45.420456517936024,79.16973855838484
Acala,acala,Stagnated,0,2025-01-13 00:06:13.501155+00:00,788,431,2208,1219,4,0.9942575881870386,0.0029742541128357654,0.006501230758359146,3.6226415094339623,0.03574029287443188,0.008894536213468869,2.636594663278272,0.5320236983512193,0.05004101722723544,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Acala,acala,Stagnated,1,2025-04-07 04:18:36.823830+00:00,792,434,2222,1226,4,0.9942903752039152,0.0029590172121050705,0.006464413722478238,3.624796084828711,0.036337662880826696,0.008849557522123894,2.6396965865992414,0.5318659149144349,0.05057096247960848,100.50761421319795,100.69605568445476,100.6340579710145,100.57424118129614,100.11764885077605,101.67141888986076,100.05947525829255
Acala,acala,Stagnated,2,2025-04-30 19:56:01.133459+00:00,792,434,2225,1226,4,0.9942903752039152,0.0029630122848486864,0.006473141553786715,3.6296900489396413,0.03636369891628703,0.008849557522123894,2.643489254108723,0.5324099853625888,0.05057096247960848,100.50761421319795,100.69605568445476,100.76992753623189,100.57424118129614,100.26149604740073,101.744266741309,100.19456905927136
Acala,acala,Stagnated,3,2025-05-20 04:00:19.776788+00:00,796,437,2235,1233,4,0.9943227899432279,0.0029426169937118844,0.006425146326598669,3.625304136253041,0.03503653847734386,0.00880503144654088,2.6427672955974844,0.5326639904926974,0.050283860502838604,101.01522842639594,101.39211136890951,101.22282608695652,101.14848236259229,100.23411381374554,98.030921572018,100.073499594485
Acala,acala,Stagnated,4,2025-06-20 04:00:14.727978+00:00,807,444,2260,1251,3,0.996802557953637,0.0028904876099120702,0.0063074226642999874,3.613109512390088,0.03496590948844271,0.008684863523573201,2.633995037220844,0.5317905393954199,0.050359712230215826,102.41116751269035,103.01624129930393,102.35507246376811,102.6251025430681,99.90140213459297,97.83330430808206,99.73687716493471
Acala,acala,Stagnated,5,2025-07-23 17:38:13.011985+00:00,816,448,2276,1264,5,0.9912974683544303,0.0028513585295208313,0.00622592787114846,3.6012658227848102,0.034427853790048125,0.008588957055214725,2.6245398773006134,0.5315608176517322,0.05063291139240506,103.55329949238579,103.94431554524361,103.07971014492753,103.6915504511895,99.54278956316061,96.32784462904428,99.40994198312237
Acala,acala,Stagnated,6,2025-08-20 04:12:03.435866+00:00,819,449,2284,1268,5,0.9913249211356467,0.002843349375932118,0.006211061890349196,3.6025236593059935,0.034479127686967016,0.008557457212713936,2.6246943765281174,0.5315673316836024,0.050473186119873815,103.93401015228427,104.17633410672853,103.44202898550725,104.01968826907301,99.54864936518692,96.4713070709975,99.44466351209252
Acala,acala,Stagnated,7,2025-09-20 04:03:23.657570+00:00,823,450,2291,1273,6,0.9897879025923016,0.0028296946251858877,0.006186040232212772,3.599371563236449,0.03422934096072346,0.00851581508515815,2.619221411192214,0.5308424955615602,0.05027494108405342,104.44162436548223,104.40835266821347,103.7590579710145,104.4298605414274,99.34107231847096,95.77241317239084,99.35765252683947
Acala,acala,Stagnated,8,2025-10-20 05:48:43.351519+00:00,827,452,2302,1279,7,0.9882720875684128,0.002816656694576284,0.006158307562251875,3.599687255668491,0.03794061898514821,0.00847457627118644,2.595641646489104,0.5277659824364859,0.05003909304143862,104.9492385786802,104.8723897911833,104.2572463768116,104.92206726825266,98.44674582105662,106.15642999470329,99.36636695334897
Akropolis,akropolis,Stagnated,0,2025-01-13 00:06:13.501155+00:00,2,2,2,4,2,0.5,0.3333333333333333,0.5,1.0,0.0,0.5,1.0,0.0,0.5,100.0,100.0,100.0,100.0,100.0,,100.0
Akropolis,akropolis,Stagnated,1,2025-04-07 04:18:36.823830+00:00,2,2,2,4,2,0.5,0.3333333333333333,0.5,1.0,0.0,0.5,1.0,0.0,0.5,100.0,100.0,100.0,100.0,100.0,,100.0
Akropolis,akropolis,Stagnated,2,2025-04-30 19:56:01.133459+00:00,2,2,2,4,2,0.5,0.3333333333333333,0.5,1.0,0.0,0.5,1.0,0.0,0.5,100.0,100.0,100.0,100.0,100.0,,100.0
Akropolis,akropolis,Stagnated,3,2025-05-20 04:00:19.776788+00:00,2,2,2,4,2,0.5,0.3333333333333333,0.5,1.0,0.0,0.5,1.0,0.0,0.5,100.0,100.0,100.0,100.0,100.0,,100.0
Akropolis,akropolis,Stagnated,4,2025-06-20 04:00:14.727978+00:00,44,79,246,123,2,0.975609756097561,0.03278688524590164,0.07077100115074798,4.0,0.18379487899207153,0.06976744186046512,4.930232558139535,0.6015796401930671,0.11382113821138211,2200.0,3950.0,12300.0,3075.0,493.0232558139535,,400.0
Akropolis,akropolis,Stagnated,5,2025-07-23 17:38:13.011985+00:00,44,79,246,123,2,0.975609756097561,0.03278688524590164,0.07077100115074798,4.0,0.18379487899207153,0.06976744186046512,4.930232558139535,0.6015796401930671,0.11382113821138211,2200.0,3950.0,12300.0,3075.0,493.0232558139535,,400.0
Akropolis,akropolis,Stagnated,6,2025-08-20 04:12:03.435866+00:00,44,79,246,123,2,0.975609756097561,0.03278688524590164,0.07077100115074798,4.0,0.18379487899207153,0.06976744186046512,4.930232558139535,0.6015796401930671,0.11382113821138211,2200.0,3950.0,12300.0,3075.0,493.0232558139535,,400.0
Akropolis,akropolis,Stagnated,7,2025-09-20 04:03:23.657570+00:00,44,79,246,123,2,0.975609756097561,0.03278688524590164,0.07077100115074798,4.0,0.18379487899207153,0.06976744186046512,4.930232558139535,0.6015796401930671,0.11382113821138211,2200.0,3950.0,12300.0,3075.0,493.0232558139535,,400.0
Akropolis,akropolis,Stagnated,8,2025-10-20 05:48:43.351519+00:00,44,79,246,123,2,0.975609756097561,0.03278688524590164,0.07077100115074798,4.0,0.18379487899207153,0.06976744186046512,4.930232558139535,0.6015796401930671,0.11382113821138211,2200.0,3950.0,12300.0,3075.0,493.0232558139535,,400.0
EOS,eos,Stagnated,0,2025-01-13 00:06:13.501155+00:00,2961,1397,9612,4358,44,0.9726938962826985,0.0010124392465353817,0.0023236940643541412,4.411197797154658,0.028227560864174803,0.013175675675675676,3.065202702702703,0.5917064962570859,0.05002294630564479,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EOS,eos,Stagnated,1,2025-04-07 04:18:36.823830+00:00,3030,1405,9709,4435,44,0.9731679819616685,0.00098745015837952,0.0022806337573259105,4.378354002254792,0.029174630711612307,0.013205678441729944,3.023770221195114,0.5889963277068622,0.050056369785794814,102.33029381965552,100.57265569076593,101.00915522263836,101.76686553464893,98.64829554433526,103.35512463154224,99.25544497412808
EOS,eos,Stagnated,2,2025-04-30 19:56:01.133459+00:00,3034,1409,9721,4443,44,0.9732162952959712,0.0009851130478278922,0.002273968129357698,4.375872158451497,0.02920606650743904,0.013188262446422684,3.02307945928124,0.5891405683732622,0.05019131217645735,102.46538331644715,100.85898353614888,101.13399916770702,101.95043597980724,98.62575994128149,103.46649024325059,99.19918261824606
EOS,eos,Stagnated,3,2025-05-20 04:00:19.776788+00:00,3054,1412,9766,4466,44,0.9733542319749217,0.0009795047212508695,0.0022647120481011297,4.373488580385132,0.029127538923880186,0.013101867016049788,3.0173599737962657,0.588678035556237,0.050156739811912224,103.14083080040525,101.07372942018611,101.60216396171452,102.47820100963744,98.43916590363658,103.18829552449074,99.14514790531838
EOS,eos,Stagnated,4,2025-06-20 04:00:14.727978+00:00,3117,1467,10301,4584,46,0.9736038394415357,0.0009806519960137987,0.002252747264763302,4.494328097731239,0.030539972099259575,0.01251604621309371,3.1171373555840822,0.5994387112966265,0.05017452006980803,105.26849037487335,105.01073729420185,107.16812317935913,105.1858650757228,101.6943301281702,108.1920334747009,101.884528973745
EOS,eos,Stagnated,5,2025-07-23 17:38:13.011985+00:00,3147,1488,10507,4635,46,0.9738942826321467,0.0009783696229594214,0.0022437737254459786,4.533764832793959,0.030723463339592343,0.012396694214876033,3.148124602670057,0.6026561923903677,0.05005393743257821,106.28166160081054,106.51395848246241,109.31127756970453,106.35612666360717,102.70526643781956,108.84207632188733,102.77854318204365
EOS,eos,Stagnated,6,2025-08-20 04:12:03.435866+00:00,3151,1508,10619,4659,45,0.9759605065464692,0.000978636527721292,0.0022347753691935616,4.558488946125778,0.0310357047443364,0.012380952380952381,3.1765079365079365,0.605609586628975,0.05001073191672033,106.41675109760216,107.94559770937724,110.47648772367873,106.90683799908214,103.63125197909721,109.948234258262,103.33902843953464
EOS,eos,Stagnated,7,2025-09-20 04:03:23.657570+00:00,3167,1512,10641,4679,47,0.9749946569779867,0.0009722975159127942,0.002222197162203477,4.548407779440051,0.03092864610687766,0.012318382817435249,3.167403663929248,0.6050544262546235,0.0500106860440265,106.95710908476866,108.2319255547602,110.70536828963795,107.36576411197798,103.33423173405241,109.56896437386115,103.11049262796371
EOS,eos,Stagnated,8,2025-10-20 05:48:43.351519+00:00,3165,1513,10622,4678,48,0.9743480119709278,0.0009709764694063341,0.002218164010904964,4.541256947413425,0.0311614820383931,0.012326169405815424,3.1621365360303413,0.6048577797068596,0.050021376656690895,106.88956433637284,108.30350751610594,110.5076987099459,107.34281780633319,103.16239553234664,110.39381754709774,102.94838627147162
Horizon Protocol,horizon protocol,Stagnated,0,2025-01-13 00:06:13.501155+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.2631578947368421,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Horizon Protocol,horizon protocol,Stagnated,1,2025-04-07 04:18:36.823830+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.2631578947368421,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Horizon Protocol,horizon protocol,Stagnated,2,2025-04-30 19:56:01.133459+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.2631578947368421,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Horizon Protocol,horizon protocol,Stagnated,3,2025-05-20 04:00:19.776788+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.21052631578947367,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Horizon Protocol,horizon protocol,Stagnated,4,2025-06-20 04:00:14.727978+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.21052631578947367,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Horizon Protocol,horizon protocol,Stagnated,5,2025-07-23 17:38:13.011985+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.21052631578947367,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Horizon Protocol,horizon protocol,Stagnated,6,2025-08-20 04:12:03.435866+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.21052631578947367,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Horizon Protocol,horizon protocol,Stagnated,7,2025-09-20 04:03:23.657570+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.21052631578947367,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Horizon Protocol,horizon protocol,Stagnated,8,2025-10-20 05:48:43.351519+00:00,9,10,25,19,1,1.0,0.14619883040935672,0.2777777777777778,2.6315789473684212,0.21190476190476187,0.25,2.375,0.28289473684210525,0.21052631578947367,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Index Coop,index coop,Stagnated,0,2025-01-13 00:06:13.501155+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Index Coop,index coop,Stagnated,1,2025-04-07 04:18:36.823830+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Index Coop,index coop,Stagnated,2,2025-04-30 19:56:01.133459+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Index Coop,index coop,Stagnated,3,2025-05-20 04:00:19.776788+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Index Coop,index coop,Stagnated,4,2025-06-20 04:00:14.727978+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Index Coop,index coop,Stagnated,5,2025-07-23 17:38:13.011985+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Index Coop,index coop,Stagnated,6,2025-08-20 04:12:03.435866+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Index Coop,index coop,Stagnated,7,2025-09-20 04:03:23.657570+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Index Coop,index coop,Stagnated,8,2025-10-20 05:48:43.351519+00:00,1,1,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Opium Network,opium network,Stagnated,0,2025-01-13 00:06:13.501155+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opium Network,opium network,Stagnated,1,2025-04-07 04:18:36.823830+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opium Network,opium network,Stagnated,2,2025-04-30 19:56:01.133459+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opium Network,opium network,Stagnated,3,2025-05-20 04:00:19.776788+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opium Network,opium network,Stagnated,4,2025-06-20 04:00:14.727978+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opium Network,opium network,Stagnated,5,2025-07-23 17:38:13.011985+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opium Network,opium network,Stagnated,6,2025-08-20 04:12:03.435866+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opium Network,opium network,Stagnated,7,2025-09-20 04:03:23.657570+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opium Network,opium network,Stagnated,8,2025-10-20 05:48:43.351519+00:00,21,25,60,46,4,0.8478260869565217,0.057971014492753624,0.11428571428571428,2.608695652173913,0.3147816257816257,0.15,2.75,0.5427272727272727,0.13043478260869565,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opyn,opyn,Stagnated,0,2025-01-13 00:06:13.501155+00:00,74,23,129,97,3,0.9381443298969072,0.027706185567010308,0.07579318448883667,2.6597938144329896,0.07203441289106252,0.0684931506849315,1.6712328767123288,0.3527958679541882,0.10309278350515463,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opyn,opyn,Stagnated,1,2025-04-07 04:18:36.823830+00:00,74,23,129,97,3,0.9381443298969072,0.027706185567010308,0.07579318448883667,2.6597938144329896,0.07203441289106252,0.0684931506849315,1.6712328767123288,0.3527958679541882,0.10309278350515463,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opyn,opyn,Stagnated,2,2025-04-30 19:56:01.133459+00:00,74,23,129,97,3,0.9381443298969072,0.027706185567010308,0.07579318448883667,2.6597938144329896,0.07203441289106252,0.0684931506849315,1.6712328767123288,0.3527958679541882,0.10309278350515463,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opyn,opyn,Stagnated,3,2025-05-20 04:00:19.776788+00:00,74,23,129,97,3,0.9381443298969072,0.027706185567010308,0.07579318448883667,2.6597938144329896,0.07203441289106252,0.0684931506849315,1.6712328767123288,0.3527958679541882,0.10309278350515463,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opyn,opyn,Stagnated,4,2025-06-20 04:00:14.727978+00:00,80,25,142,105,3,0.9428571428571428,0.02600732600732601,0.071,2.704761904761905,0.0630443814679716,0.06329113924050633,1.7088607594936709,0.36812001875293016,0.11428571428571428,108.10810810810811,108.69565217391303,110.07751937984496,108.24742268041237,102.25150446150653,87.51981023752283,101.69066076042822
Opyn,opyn,Stagnated,5,2025-07-23 17:38:13.011985+00:00,80,25,142,105,3,0.9428571428571428,0.02600732600732601,0.071,2.704761904761905,0.0630443814679716,0.06329113924050633,1.7088607594936709,0.36812001875293016,0.11428571428571428,108.10810810810811,108.69565217391303,110.07751937984496,108.24742268041237,102.25150446150653,87.51981023752283,101.69066076042822
Opyn,opyn,Stagnated,6,2025-08-20 04:12:03.435866+00:00,80,25,142,105,3,0.9428571428571428,0.02600732600732601,0.071,2.704761904761905,0.0630443814679716,0.06329113924050633,1.7088607594936709,0.36812001875293016,0.11428571428571428,108.10810810810811,108.69565217391303,110.07751937984496,108.24742268041237,102.25150446150653,87.51981023752283,101.69066076042822
Opyn,opyn,Stagnated,7,2025-09-20 04:03:23.657570+00:00,80,25,143,105,3,0.9428571428571428,0.02619047619047619,0.0715,2.723809523809524,0.06533305575664589,0.06329113924050633,1.7088607594936709,0.36812001875293016,0.11428571428571428,108.10810810810811,108.69565217391303,110.85271317829456,108.24742268041237,102.25150446150653,90.69700596498082,102.40679217423406
Opyn,opyn,Stagnated,8,2025-10-20 05:48:43.351519+00:00,80,25,143,105,3,0.9428571428571428,0.02619047619047619,0.0715,2.723809523809524,0.06533305575664589,0.06329113924050633,1.7088607594936709,0.36812001875293016,0.11428571428571428,108.10810810810811,108.69565217391303,110.85271317829456,108.24742268041237,102.25150446150653,90.69700596498082,102.40679217423406
Ronin,ronin,Stagnated,0,2025-01-13 00:06:13.501155+00:00,775,271,1251,1046,46,0.869980879541109,0.002288965939967248,0.005956433757885966,2.3919694072657744,0.02145936253224944,0.020671834625323,1.5297157622739017,0.31600714086179205,0.05066921606118547,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Ronin,ronin,Stagnated,1,2025-04-07 04:18:36.823830+00:00,786,274,1261,1060,47,0.869811320754717,0.002246690541094304,0.005855203283742873,2.379245283018868,0.02056748163987289,0.02038216560509554,1.5210191082802549,0.3128743505211834,0.05,101.41935483870968,101.1070110701107,100.79936051159073,101.33843212237095,99.43148562575315,95.8438612002746,99.46804820294707
Ronin,ronin,Stagnated,2,2025-04-30 19:56:01.133459+00:00,790,276,1269,1066,47,0.8705440900562852,0.002235552149671009,0.005820033021463952,2.3808630393996246,0.020330568385649977,0.020278833967046894,1.523447401774398,0.313499469620763,0.05065666041275797,101.93548387096773,101.8450184501845,101.43884892086331,101.91204588910135,99.59022710923853,94.73985238423045,99.53568102366135
Ronin,ronin,Stagnated,3,2025-05-20 04:00:19.776788+00:00,1202,284,1719,1486,44,0.9111709286675639,0.001557975447612056,0.00503562138220337,2.313593539703903,0.020060779940272038,0.01498751040799334,1.3721898417985012,0.25479475032941806,0.05047106325706595,155.09677419354838,104.79704797047971,137.41007194244602,142.06500956022944,89.70227513108446,93.48264614162889,96.72337500121033
Ronin,ronin,Stagnated,4,2025-06-20 04:00:14.727978+00:00,1206,285,1723,1491,46,0.9087860496311201,0.0015511412996997646,0.005012946961100928,2.3112005365526493,0.019726591890523712,0.014937759336099586,1.370954356846473,0.2541348095606482,0.05030181086519115,155.61290322580646,105.1660516605166,137.72981614708232,142.54302103250478,89.62150947628128,91.92533963149326,96.6233317839357
Ronin,ronin,Stagnated,5,2025-07-23 17:38:13.011985+00:00,1228,300,2156,1528,49,0.9031413612565445,0.001848061250030001,0.0058523344191096635,2.8219895287958114,0.019703191977336217,0.013039934800325998,1.697636511817441,0.2980647074681093,0.05039267015706806,158.4516129032258,110.70110701107012,172.34212629896084,146.08030592734224,110.97725170157935,91.81629672235591,117.97765975701114
Ronin,ronin,Stagnated,6,2025-08-20 04:12:03.435866+00:00,1235,301,2163,1536,50,0.90234375,0.0018347923452768729,0.0058186611430185485,2.81640625,0.02046377173555041,0.012965964343598054,1.692868719611021,0.2981105008639063,0.050130208333333336,159.3548387096774,111.07011070110701,172.90167865707434,146.8451242829828,110.66557339349075,95.36057608792972,117.74424210631493
Ronin,ronin,Stagnated,7,2025-09-20 04:03:23.657570+00:00,1254,314,2188,1568,61,0.8896683673469388,0.001780993188596434,0.005556740722681051,2.7908163265306123,0.018039518016550973,0.012769353551476457,1.684756584197925,0.29723982196399884,0.05038265306122449,161.80645161290323,115.86715867158672,174.90007993605116,149.90439770554494,110.13526994672247,84.06362486043527,116.67441556958515
Ronin,ronin,Stagnated,8,2025-10-20 05:48:43.351519+00:00,1264,320,2203,1584,66,0.8838383838383839,0.0017571482353541735,0.00544649920886076,2.7815656565656566,0.01833155069538845,0.012668250197941409,1.6825019794140934,0.29674332821014393,0.050505050505050504,163.09677419354838,118.08118081180811,176.09912070343725,151.43403441682602,109.98788277588754,85.42448857853783,116.28767692916372
Venus,venus,Stagnated,0,2025-01-13 00:06:13.501155+00:00,42,20,153,62,1,1.0,0.08090957165520889,0.18214285714285713,4.935483870967742,0.2078879856277075,0.0975609756097561,3.5853658536585367,0.522316243570599,0.25806451612903225,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Venus,venus,Stagnated,1,2025-04-07 04:18:36.823830+00:00,42,23,158,65,1,1.0,0.07596153846153846,0.16356107660455488,4.861538461538461,0.19340338812605304,0.0975609756097561,3.658536585365854,0.5222764227642276,0.24615384615384617,100.0,114.99999999999999,103.26797385620917,104.83870967741935,102.04081632653062,93.03249898837639,98.50175967823026
